OBJECTID,Shape,id_paradero,id_parada,id_ruta,nro_parada,direccion,tipo_parada,recorrido,codigo_ruta,nombre_ruta,sistema_ruta,tipo_ruta,empresa,longitud,latitud,x_origen_nacional,y_origen_nacional 
6217,"(4718532.8234, 2247836.059200002)",54736,90258009,90258,9.0,"CR 17C 49-06, Medellin",Reglamentaria,Origen-Destino,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.54463003,6.23681778,4718532.8234,2247836.0592
6218,"(4717792.735600001, 2248299.7671000045)",54340,90258011,90258,11.0,"CL 50 28-36, Medellin",Reglamentaria,Origen-Destino,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55133666,6.24097774,4717792.7356,2248299.7671
6219,"(4717744.768600002, 2248401.0239000004)",54328,90258016,90258,16.0,"CL 51 29-47, Medellin",Reglamentaria,Destino-Origen,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55177445,6.24189108,4717744.7686,2248401.0239
6220,"(4720275.2528, 2246862.172700001)",55092,90258001,90258,1.0,"CL 46 1AA-54, Medellin",Reglamentaria,Origen-Destino,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.5288457,6.2280887,4720275.2528,2246862.1727
6221,"(4719288.225700002, 2247173.3247000016)",54989,90258021,90258,21.0,"CL 49 x  9B  , Medellin",Reglamentaria,Destino-Origen,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53777649,6.23085897,4719288.2257,2247173.3247
6222,"(4719747.9378, 2246968.712100001)",55065,90258024,90258,24.0,"CL 48 47-41, Medellin",Reglamentaria,Destino-Origen,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53361434,6.22902906,4719747.9378,2246968.7121
6223,"(4718621.4522, 2247743.9721000027)",54777,90258008,90258,8.0,"CL 49 17-70, Medellin",Reglamentaria,Origen-Destino,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.5438253,6.2359891,4718621.4522,2247743.9721
6224,"(4719301.741900001, 2247192.860200001)",54996,90258006,90258,6.0,"CL 49 9A-26, Medellin",Reglamentaria,Origen-Destino,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53765523,6.23103618,4719301.7419,2247192.8602
6225,"(4719610.066300001, 2247053.5648)",55058,90258004,90258,4.0,"CL 48 4-106, Medellin",Reglamentaria,Origen-Destino,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53486362,6.22979022,4719610.0663,2247053.5648
6226,"(4720285.188400002, 2246837.5276000034)",55095,90258026,90258,26.0,"CL 46 1AA-70, Medellin",Reglamentaria,Destino-Origen,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.52875487,6.22786632,4720285.1884,2246837.5276
6227,"(4719051.974, 2247262.1147000007)",54918,90258007,90258,7.0,"CL 49 10B-130, Medellin",Reglamentaria,Origen-Destino,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53991476,6.23165144,4719051.974,2247262.1147
6228,"(4719473.678600001, 2247155.5474999994)",55031,90258005,90258,5.0,"CR 6AB x CL 49, Medellin",Reglamentaria,Origen-Destino,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53610024,6.23070632,4719473.6786,2247155.5475
6229,"(4718601.420800002, 2247737.6910999995)",54771,90258019,90258,19.0,"CL 49 17-69, Medellin",Reglamentaria,Destino-Origen,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.544006,6.23593144,4718601.4208,2247737.6911
6230,"(4719998.551700001, 2246762.030099999)",55082,90258025,90258,25.0,"CL 46 x CR AG, Medellin",Reglamentaria,Destino-Origen,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53134122,6.22717132,4719998.5517,2246762.0301
6231,"(4716881.7289, 2249102.501600003)",53822,90258013,90258,13.0,"CR 40 52-85, Medellin",Reglamentaria,Destino-Origen,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55960244,6.24819512,4716881.7289,2249102.5016
6232,"(4716827.0903, 2248838.269600002)",53773,90258012,90258,12.0,"CL 50 39-40, Medellin",Reglamentaria,Origen-Destino,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.56008447,6.24580385,4716827.0903,2248838.2696
6233,"(4719759.9178, 2246985.658400003)",55066,90258003,90258,3.0,"CL 48 3B-26, Medellin",Reglamentaria,Origen-Destino,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53350684,6.22918279,4719759.9178,2246985.6584
6234,"(4718029.754500001, 2248002.908900002)",54441,90258017,90258,17.0,"CR 25 48-70, Medellin",Reglamentaria,Destino-Origen,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.54918231,6.23830427,4718029.7545,2248002.9089
6235,"(4719447.418000001, 2247167.1648999993)",55022,90258022,90258,22.0,"CL 49 x  6AB  , Medellin",Reglamentaria,Destino-Origen,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.536338,6.23081021,4719447.418,2247167.1649
6236,"(4719027.8072, 2247248.742200002)",54909,90258020,90258,20.0,"CL 49 x CR 48, Medellin",Reglamentaria,Destino-Origen,98 Directa 2,Santa Elena-Barro Blanco-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.54013251,6.23152949,4719027.8072,2247248.7422
6237,"(4717792.735600001, 2248299.7671000045)",54340,90259011,90259,11.0,"CL 50 28-36, Medellin",Reglamentaria,Origen-Destino,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55133666,6.24097774,4717792.7356,2248299.7671
6238,"(4719759.9178, 2246985.658400003)",55066,90259003,90259,3.0,"CL 48 3B-26, Medellin",Reglamentaria,Origen-Destino,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53350684,6.22918279,4719759.9178,2246985.6584
6239,"(4719447.418000001, 2247167.1648999993)",55022,90259022,90259,22.0,"CL 49 x  6AB  , Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.536338,6.23081021,4719447.418,2247167.1649
6240,"(4719301.741900001, 2247192.860200001)",54996,90259006,90259,6.0,"CL 49 9A-26, Medellin",Reglamentaria,Origen-Destino,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53765523,6.23103618,4719301.7419,2247192.8602
6241,"(4719027.8072, 2247248.742200002)",54909,90259020,90259,20.0,"CL 49 x CR 48, Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.54013251,6.23152949,4719027.8072,2247248.7422
6242,"(4717744.768600002, 2248401.0239000004)",54328,90259016,90259,16.0,"CL 51 29-47, Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55177445,6.24189108,4717744.7686,2248401.0239
6243,"(4716827.0903, 2248838.269600002)",53773,90259012,90259,12.0,"CL 50 39-40, Medellin",Reglamentaria,Origen-Destino,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.56008447,6.24580385,4716827.0903,2248838.2696
6244,"(4719747.9378, 2246968.712100001)",55065,90259024,90259,24.0,"CL 48 47-41, Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53361434,6.22902906,4719747.9378,2246968.7121
6245,"(4718532.8234, 2247836.059200002)",54736,90259009,90259,9.0,"CR 17C 49-06, Medellin",Reglamentaria,Origen-Destino,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.54463003,6.23681778,4718532.8234,2247836.0592
6246,"(4719051.974, 2247262.1147000007)",54918,90259007,90259,7.0,"CL 49 10B-130, Medellin",Reglamentaria,Origen-Destino,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53991476,6.23165144,4719051.974,2247262.1147
6247,"(4719610.066300001, 2247053.5648)",55058,90259004,90259,4.0,"CL 48 4-106, Medellin",Reglamentaria,Origen-Destino,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53486362,6.22979022,4719610.0663,2247053.5648
6248,"(4717365.1982, 2248623.886000002)",54128,90259015,90259,15.0,"CL 51 33-87, Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55521347,6.2438893,4717365.1982,2248623.886
6249,"(4719998.551700001, 2246762.030099999)",55082,90259025,90259,25.0,"CL 46 x CR AG, Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53134122,6.22717132,4719998.5517,2246762.0301
6250,"(4719473.678600001, 2247155.5474999994)",55031,90259005,90259,5.0,"CR 6AB x CL 49, Medellin",Reglamentaria,Origen-Destino,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53610024,6.23070632,4719473.6786,2247155.5475
6251,"(4718029.754500001, 2248002.908900002)",54441,90259017,90259,17.0,"CR 25 48-70, Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.54918231,6.23830427,4718029.7545,2248002.9089
6252,"(4720285.188400002, 2246837.5276000034)",55095,90259026,90259,26.0,"CL 46 1AA-70, Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.52875487,6.22786632,4720285.1884,2246837.5276
6253,"(4719288.225700002, 2247173.3247000016)",54989,90259021,90259,21.0,"CL 49 x  9B  , Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53777649,6.23085897,4719288.2257,2247173.3247
6254,"(4720275.2528, 2246862.172700001)",55092,90259001,90259,1.0,"CL 46 1AA-54, Medellin",Reglamentaria,Origen-Destino,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.5288457,6.2280887,4720275.2528,2246862.1727
6255,"(4718043.899700001, 2248082.5646)",54456,90259010,90259,10.0,"CL 49 25-56, Medellin",Reglamentaria,Origen-Destino,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.549058,6.23902504,4718043.8997,2248082.5646
6256,"(4716881.7289, 2249102.501600003)",53822,90259013,90259,13.0,"CR 40 52-85, Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55960244,6.24819512,4716881.7289,2249102.5016
6257,"(4720006.089500002, 2246782.141500002)",55083,90259002,90259,2.0,"CL 46 2AG-30, Medellin",Reglamentaria,Origen-Destino,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53127399,6.22735348,4720006.0895,2246782.1415
6258,"(4718621.4522, 2247743.9721000027)",54777,90259008,90259,8.0,"CL 49 17-70, Medellin",Reglamentaria,Origen-Destino,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.5438253,6.2359891,4718621.4522,2247743.9721
6259,"(4718601.420800002, 2247737.6910999995)",54771,90259019,90259,19.0,"CL 49 17-69, Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.544006,6.23593144,4718601.4208,2247737.6911
6260,"(4718391.0186, 2247883.851700004)",54631,90259018,90259,18.0,"CL 49 18-27, Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.54591326,6.23724368,4718391.0186,2247883.8517
6261,"(4717015.169400002, 2248945.4852000047)",53908,90259014,90259,14.0,"CL 51 38-57, Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55838996,6.24678144,4717015.1694,2248945.4852
6262,"(4719589.2, 2247032.870699998)",55055,90259023,90259,23.0,"CR 6 x  47A  , Medellin",Reglamentaria,Destino-Origen,98 Directa 3,Santa Elena-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53505124,6.22960222,4719589.2,2247032.8707
6263,"(4719301.741900001, 2247192.860200001)",54996,90260006,90260,6.0,"CL 49 9A-26, Medellin",Reglamentaria,Origen-Destino,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53765523,6.23103618,4719301.7419,2247192.8602
6264,"(4719610.066300001, 2247053.5648)",55058,90260004,90260,4.0,"CL 48 4-106, Medellin",Reglamentaria,Origen-Destino,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53486362,6.22979022,4719610.0663,2247053.5648
6265,"(4719288.225700002, 2247173.3247000016)",54989,90260021,90260,21.0,"CL 49 x  9B  , Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53777649,6.23085897,4719288.2257,2247173.3247
6266,"(4718621.4522, 2247743.9721000027)",54777,90260008,90260,8.0,"CL 49 17-70, Medellin",Reglamentaria,Origen-Destino,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.5438253,6.2359891,4718621.4522,2247743.9721
6267,"(4719759.9178, 2246985.658400003)",55066,90260003,90260,3.0,"CL 48 3B-26, Medellin",Reglamentaria,Origen-Destino,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53350684,6.22918279,4719759.9178,2246985.6584
6268,"(4717744.768600002, 2248401.0239000004)",54328,90260016,90260,16.0,"CL 51 29-47, Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55177445,6.24189108,4717744.7686,2248401.0239
6269,"(4720285.188400002, 2246837.5276000034)",55095,90260026,90260,26.0,"CL 46 1AA-70, Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.52875487,6.22786632,4720285.1884,2246837.5276
6270,"(4717792.735600001, 2248299.7671000045)",54340,90260011,90260,11.0,"CL 50 28-36, Medellin",Reglamentaria,Origen-Destino,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55133666,6.24097774,4717792.7356,2248299.7671
6271,"(4718029.754500001, 2248002.908900002)",54441,90260017,90260,17.0,"CR 25 48-70, Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.54918231,6.23830427,4718029.7545,2248002.9089
6272,"(4720006.089500002, 2246782.141500002)",55083,90260002,90260,2.0,"CL 46 2AG-30, Medellin",Reglamentaria,Origen-Destino,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53127399,6.22735348,4720006.0895,2246782.1415
6273,"(4719998.551700001, 2246762.030099999)",55082,90260025,90260,25.0,"CL 46 x CR AG, Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53134122,6.22717132,4719998.5517,2246762.0301
6274,"(4719589.2, 2247032.870699998)",55055,90260023,90260,23.0,"CR 6 x  47A  , Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53505124,6.22960222,4719589.2,2247032.8707
6275,"(4719473.678600001, 2247155.5474999994)",55031,90260005,90260,5.0,"CR 6AB x CL 49, Medellin",Reglamentaria,Origen-Destino,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53610024,6.23070632,4719473.6786,2247155.5475
6276,"(4716881.7289, 2249102.501600003)",53822,90260013,90260,13.0,"CR 40 52-85, Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55960244,6.24819512,4716881.7289,2249102.5016
6277,"(4719051.974, 2247262.1147000007)",54918,90260007,90260,7.0,"CL 49 10B-130, Medellin",Reglamentaria,Origen-Destino,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53991476,6.23165144,4719051.974,2247262.1147
6278,"(4720275.2528, 2246862.172700001)",55092,90260001,90260,1.0,"CL 46 1AA-54, Medellin",Reglamentaria,Origen-Destino,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.5288457,6.2280887,4720275.2528,2246862.1727
6279,"(4717015.169400002, 2248945.4852000047)",53908,90260014,90260,14.0,"CL 51 38-57, Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55838996,6.24678144,4717015.1694,2248945.4852
6280,"(4719747.9378, 2246968.712100001)",55065,90260024,90260,24.0,"CL 48 47-41, Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53361434,6.22902906,4719747.9378,2246968.7121
6281,"(4718601.420800002, 2247737.6910999995)",54771,90260019,90260,19.0,"CL 49 17-69, Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.544006,6.23593144,4718601.4208,2247737.6911
6282,"(4718391.0186, 2247883.851700004)",54631,90260018,90260,18.0,"CL 49 18-27, Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.54591326,6.23724368,4718391.0186,2247883.8517
6283,"(4716827.0903, 2248838.269600002)",53773,90260012,90260,12.0,"CL 50 39-40, Medellin",Reglamentaria,Origen-Destino,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.56008447,6.24580385,4716827.0903,2248838.2696
6284,"(4718043.899700001, 2248082.5646)",54456,90260010,90260,10.0,"CL 49 25-56, Medellin",Reglamentaria,Origen-Destino,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.549058,6.23902504,4718043.8997,2248082.5646
6285,"(4719447.418000001, 2247167.1648999993)",55022,90260022,90260,22.0,"CL 49 x  6AB  , Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.536338,6.23081021,4719447.418,2247167.1649
6286,"(4719027.8072, 2247248.742200002)",54909,90260020,90260,20.0,"CL 49 x CR 48, Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.54013251,6.23152949,4719027.8072,2247248.7422
6287,"(4717365.1982, 2248623.886000002)",54128,90260015,90260,15.0,"CL 51 33-87, Medellin",Reglamentaria,Destino-Origen,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55521347,6.2438893,4717365.1982,2248623.886
6288,"(4718532.8234, 2247836.059200002)",54736,90260009,90260,9.0,"CR 17C 49-06, Medellin",Reglamentaria,Origen-Destino,98 Directa 4,Santa Elena-Perico-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.54463003,6.23681778,4718532.8234,2247836.0592
6289,"(4720006.089500002, 2246782.141500002)",55083,90261002,90261,2.0,"CL 46 2AG-30, Medellin",Reglamentaria,Origen-Destino,98 Directa 5,Santa Elena-El Plan-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53127399,6.22735348,4720006.0895,2246782.1415
6290,"(4719051.974, 2247262.1147000007)",54918,90261007,90261,7.0,"CL 49 10B-130, Medellin",Reglamentaria,Origen-Destino,98 Directa 5,Santa Elena-El Plan-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53991476,6.23165144,4719051.974,2247262.1147
6291,"(4719998.551700001, 2246762.030099999)",55082,90261025,90261,25.0,"CL 46 x CR AG, Medellin",Reglamentaria,Destino-Origen,98 Directa 5,Santa Elena-El Plan-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53134122,6.22717132,4719998.5517,2246762.0301
6292,"(4719027.8072, 2247248.742200002)",54909,90261020,90261,20.0,"CL 49 x CR 48, Medellin",Reglamentaria,Destino-Origen,98 Directa 5,Santa Elena-El Plan-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.54013251,6.23152949,4719027.8072,2247248.7422
6293,"(4717365.1982, 2248623.886000002)",54128,90261015,90261,15.0,"CL 51 33-87, Medellin",Reglamentaria,Destino-Origen,98 Directa 5,Santa Elena-El Plan-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.55521347,6.2438893,4717365.1982,2248623.886
6294,"(4719610.066300001, 2247053.5648)",55058,90261004,90261,4.0,"CL 48 4-106, Medellin",Reglamentaria,Origen-Destino,98 Directa 5,Santa Elena-El Plan-Las Brisas-Medellín,6G,Directa No Centro,Transacoop,-75.53486362,6.22979022,4719610.0663,2247053.5648
